2.824039936065673828e+00,1.321051692962646484e+01
4.415099143981933594e+00,7.814193248748779297e+00
6.047406673431396484e+00,1.048539352416992188e+01
1.341848611831665039e+00,1.019041633605957031e+01
1.964895725250244141e+00,1.188374233245849609e+01
9.885177612304687500e-01,1.097996044158935547e+01
3.305498123168945312e+00,1.267577648162841797e+01
6.886243343353271484e+00,9.397854804992675781e+00
6.059577465057373047e+00,9.008501052856445312e+00
3.184164524078369141e+00,7.443970680236816406e+00
5.977795600891113281e+00,9.885948181152343750e+00
3.665784358978271484e+00,7.395859718322753906e+00
2.399754285812377930e+00,1.288035964965820312e+01
2.768302679061889648e+00,1.243232440948486328e+01
2.108851194381713867e+00,1.144857788085937500e+01
5.138961791992187500e+00,9.686663627624511719e+00
7.916947841644287109e+00,9.320229530334472656e+00
3.646473169326782227e+00,1.271949291229248047e+01
3.416684150695800781e+00,9.366349220275878906e+00
4.183525085449218750e+00,7.595373630523681641e+00
7.576422214508056641e+00,1.040570449829101562e+01
3.655915021896362305e+00,8.428598403930664062e+00
6.236363410949707031e+00,9.030026435852050781e+00
4.791425228118896484e+00,7.885828495025634766e+00
1.700748443603515625e+00,1.165355491638183594e+01
3.246326684951782227e+00,1.267824840545654297e+01
2.349507093429565430e+00,8.722084999084472656e+00
7.538956165313720703e+00,1.009049606323242188e+01
2.800303459167480469e+00,8.959421157836914062e+00
2.788666486740112305e+00,1.057733154296875000e+01
4.215838909149169922e+00,9.770470619201660156e+00
4.033702850341796875e+00,8.385765075683593750e+00
2.602608919143676758e+00,1.268169975280761719e+01
4.130090236663818359e+00,1.030282306671142578e+01
3.459179878234863281e+00,1.009530830383300781e+01
2.373710870742797852e+00,1.110396671295166016e+01
5.926331996917724609e+00,8.667088508605957031e+00
2.478619575500488281e+00,8.856260299682617188e+00
6.202213287353515625e+00,9.548299789428710938e+00
4.784305572509765625e+00,1.011777687072753906e+01
1.861880779266357422e+00,1.057188415527343750e+01
4.528380393981933594e+00,7.001277446746826172e+00
3.951664686203002930e+00,7.406786441802978516e+00
7.588191509246826172e+00,1.038811874389648438e+01
5.787738323211669922e+00,1.048327827453613281e+01
2.867507219314575195e+00,1.055176830291748047e+01
3.714982748031616211e+00,7.917593955993652344e+00
6.314366340637207031e+00,9.132844924926757812e+00
2.203444004058837891e+00,1.006939983367919922e+01
2.943040609359741211e+00,8.785153388977050781e+00
4.969425201416015625e+00,1.102958869934082031e+01
4.184984207153320312e+00,7.419175148010253906e+00
1.415766000747680664e+00,1.011855316162109375e+01
4.599788665771484375e+00,1.016595554351806641e+01
6.481937885284423828e+00,9.126406669616699219e+00
3.596621751785278320e+00,7.845446109771728516e+00
2.646064043045043945e+00,1.322688102722167969e+01
4.216796398162841797e+00,7.884172439575195312e+00
2.016736268997192383e+00,1.265114879608154297e+01
4.441932678222656250e+00,7.830687522888183594e+00
5.494082927703857422e+00,7.990160942077636719e+00
1.102199673652648926e+00,1.069802474975585938e+01
7.423437118530273438e+00,9.921170234680175781e+00
2.383615255355834961e+00,8.705169677734375000e+00
1.501554250717163086e+00,1.038675022125244141e+01
1.632434487342834473e+00,1.022471046447753906e+01
4.188073635101318359e+00,8.490488052368164062e+00
3.038547992706298828e+00,9.082581520080566406e+00
5.729310035705566406e+00,9.591577529907226562e+00
1.754568934440612793e+00,1.048712444305419922e+01
4.467873096466064453e+00,8.236588478088378906e+00
1.950681447982788086e+00,1.314116668701171875e+01
2.417454004287719727e+00,1.317353534698486328e+01
3.831206798553466797e+00,7.966828823089599609e+00
2.607540130615234375e+00,1.318146419525146484e+01
3.603268623352050781e+00,7.869148254394531250e+00
5.292777061462402344e+00,9.774774551391601562e+00
2.465146541595458984e+00,8.620561599731445312e+00
2.273884057998657227e+00,1.180655956268310547e+01
6.857596874237060547e+00,9.167231559753417969e+00
4.518495559692382812e+00,9.745296478271484375e+00
1.247911810874938965e+00,1.012398624420166016e+01
1.595992207527160645e+00,9.990039825439453125e+00
4.607641220092773438e+00,7.601271629333496094e+00
3.348521709442138672e+00,7.663512706756591797e+00
3.491990804672241211e+00,7.417520046234130859e+00
6.312460899353027344e+00,9.468505859375000000e+00
1.150556087493896484e+00,1.016628074645996094e+01
3.683728694915771484e+00,1.041720008850097656e+01
4.194838523864746094e+00,7.842314720153808594e+00
6.428327560424804688e+00,9.538654327392578125e+00
2.903217077255249023e+00,9.002995491027832031e+00
2.055691242218017578e+00,1.039791297912597656e+01
4.776634693145751953e+00,9.718413352966308594e+00
4.228015422821044922e+00,1.077676677703857422e+01
3.702751159667968750e+00,8.533185958862304688e+00
2.447993755340576172e+00,1.312594318389892578e+01
5.151319026947021484e+00,9.833983421325683594e+00
2.535559177398681641e+00,8.920741081237792969e+00
4.371533393859863281e+00,7.837032318115234375e+00
2.451755523681640625e+00,1.276920986175537109e+01
4.084218978881835938e+00,1.015811157226562500e+01
3.426600933074951172e+00,1.336242008209228516e+01
1.580644607543945312e+00,1.127601146697998047e+01
7.980159521102905273e-01,1.156898498535156250e+01
3.130233764648437500e+00,9.050119400024414062e+00
5.575105667114257812e+00,9.599869728088378906e+00
1.700679779052734375e+00,1.050830841064453125e+01
6.959393978118896484e+00,9.440423965454101562e+00
2.100440740585327148e+00,1.063747215270996094e+01
2.921967267990112305e+00,8.658477783203125000e+00
2.276956558227539062e+00,1.108155822753906250e+01
5.774127006530761719e+00,9.472687721252441406e+00
1.064973473548889160e+00,1.027185344696044922e+01
7.618534564971923828e+00,9.749547958374023438e+00
2.817889928817749023e+00,1.081557655334472656e+01
2.151058912277221680e+00,1.067776870727539062e+01
3.368674516677856445e+00,7.725635528564453125e+00
3.642655611038208008e+00,7.675798416137695312e+00
3.476764202117919922e+00,1.387779808044433594e+01
6.248548507690429688e+00,1.038645744323730469e+01
4.185909271240234375e+00,7.453076362609863281e+00
3.054119110107421875e+00,9.062942504882812500e+00
3.824800252914428711e+00,1.287164592742919922e+01
1.796829581260681152e+00,1.167839717864990234e+01
2.545153379440307617e+00,9.966037750244140625e+00
7.446031570434570312e+00,9.755736351013183594e+00
4.512861728668212891e+00,7.142488479614257812e+00
2.134143114089965820e+00,1.067749786376953125e+01
1.681405544281005859e+00,1.209944725036621094e+01
2.322051048278808594e+00,8.817317008972167969e+00
7.400545120239257812e+00,9.372259140014648438e+00
5.987304687500000000e+00,8.706312179565429688e+00
4.488451480865478516e+00,8.181834220886230469e+00
4.801587581634521484e+00,7.900228023529052734e+00
2.668167829513549805e+00,1.304550933837890625e+01
3.363629817962646484e+00,1.345888328552246094e+01
4.717479228973388672e+00,8.431619644165039062e+00
3.930095911026000977e+00,1.043173122406005859e+01
7.692773818969726562e+00,9.435060501098632812e+00
7.726911544799804688e+00,9.530182838439941406e+00
3.010314226150512695e+00,1.277115535736083984e+01
4.310250282287597656e+00,8.172351837158203125e+00
3.378491640090942383e+00,1.338559341430664062e+01
4.225361824035644531e+00,1.050041580200195312e+01
6.626940250396728516e+00,1.057965564727783203e+01
2.080230951309204102e+00,1.326725387573242188e+01
6.761404037475585938e+00,9.252872467041015625e+00
6.470561027526855469e+00,9.329119682312011719e+00
3.218288183212280273e+00,7.999717235565185547e+00
1.664725661277770996e+00,1.157129669189453125e+01
6.276451587677001953e+00,9.688759803771972656e+00
3.685882568359375000e+00,7.451043128967285156e+00
3.088171243667602539e+00,1.077846145629882812e+01
9.488318562507629395e-01,1.128133773803710938e+01
3.861552715301513672e+00,8.307678222656250000e+00
3.184359788894653320e+00,1.332447338104248047e+01
7.690868854522705078e+00,1.027510929107666016e+01
5.268424510955810547e+00,7.798286437988281250e+00
6.393870353698730469e+00,9.380171775817871094e+00
2.466235160827636719e+00,1.305941772460937500e+01
1.286355257034301758e+00,5.826930046081542969e+00
1.781533122062683105e+00,1.149799633026123047e+01
5.196873188018798828e+00,9.851475715637207031e+00
5.267771720886230469e+00,9.745439529418945312e+00
5.988970279693603516e+00,9.560601234436035156e+00
1.387611508369445801e+00,1.052493858337402344e+01
6.025607109069824219e+00,1.000920104980468750e+01
1.457119107246398926e+00,1.056286716461181641e+01
6.756528854370117188e+00,8.728748321533203125e+00
4.702918529510498047e+00,7.625998020172119141e+00
2.365511894226074219e+00,1.156160736083984375e+01
4.152090072631835938e+00,9.858286857604980469e+00
4.000844478607177734e+00,7.541283130645751953e+00
2.230259895324707031e+00,1.018533706665039062e+01
7.849847316741943359e+00,9.316073417663574219e+00
1.579973936080932617e+00,1.138792228698730469e+01
5.875235557556152344e+00,1.055314254760742188e+01
6.623440265655517578e+00,9.191196441650390625e+00
2.486495971679687500e+00,8.660307884216308594e+00
1.757730960845947266e+00,1.199019050598144531e+01
4.739935398101806641e+00,8.094612121582031250e+00
2.674121856689453125e+00,8.932987213134765625e+00
2.010403394699096680e+00,1.007801342010498047e+01
7.530381202697753906e+00,1.003130149841308594e+01
4.593424320220947266e+00,1.078405380249023438e+01
1.196369171142578125e+00,1.058568286895751953e+01
4.829972267150878906e+00,9.738899230957031250e+00
2.055700778961181641e+00,1.277042579650878906e+01
1.644110202789306641e+00,1.095550727844238281e+01
7.719716548919677734e+00,9.559782028198242188e+00
8.161274194717407227e-01,1.148035621643066406e+01
2.909620285034179688e+00,1.063811492919921875e+01
1.969459295272827148e+00,1.098167133331298828e+01
4.342337131500244141e+00,9.571796417236328125e+00
1.758676648139953613e+00,1.098160839080810547e+01
3.609025239944458008e+00,1.282159042358398438e+01
1.897823333740234375e+00,1.031180858612060547e+01
1.790427446365356445e+00,1.039191246032714844e+01
2.044534921646118164e+00,1.011704444885253906e+01
4.745258331298828125e+00,6.860369205474853516e+00
4.472806930541992188e+00,9.655433654785156250e+00
1.140819191932678223e+00,1.116669750213623047e+01
4.119304656982421875e+00,7.862864971160888672e+00
2.973369836807250977e+00,8.378017425537109375e+00
2.753986120223999023e+00,1.067471122741699219e+01
4.382453441619873047e+00,7.109152317047119141e+00
2.245308876037597656e+00,1.293970298767089844e+01
6.127151966094970703e+00,1.034410858154296875e+01
3.443484544754028320e+00,7.839981555938720703e+00
4.439586162567138672e+00,8.181722640991210938e+00
1.185593605041503906e+00,1.080352306365966797e+01
1.079623103141784668e+00,1.027170181274414062e+01
3.162045240402221680e+00,8.626358985900878906e+00
4.857348442077636719e+00,9.882226943969726562e+00
2.342004060745239258e+00,1.091298770904541016e+01
5.182755470275878906e+00,7.756649971008300781e+00
4.944215297698974609e+00,8.107930183410644531e+00
2.193088531494140625e+00,1.140173721313476562e+01
3.590796232223510742e+00,8.615168571472167969e+00
6.376712322235107422e+00,9.122253417968750000e+00
4.300262928009033203e+00,1.019270324707031250e+01
6.486210823059082031e+00,9.212127685546875000e+00
2.263088226318359375e+00,1.015159130096435547e+01
6.674172878265380859e-01,1.151710319519042969e+01
3.309589385986328125e+00,9.276207923889160156e+00
1.204787135124206543e+00,1.047426891326904297e+01
3.260128736495971680e+00,9.033715248107910156e+00
7.613011837005615234e+00,9.667330741882324219e+00
2.992670059204101562e+00,8.992268562316894531e+00
3.795219182968139648e+00,1.046646690368652344e+01
2.412660598754882812e+00,1.159469413757324219e+01
1.855179071426391602e+00,1.135732173919677734e+01
2.639604091644287109e+00,8.228170394897460938e+00
2.081779241561889648e+00,1.082387924194335938e+01
1.800266623497009277e+00,1.210654544830322266e+01
3.685760736465454102e+00,8.213221549987792969e+00
5.431747436523437500e+00,8.610165596008300781e+00
3.444496154785156250e+00,1.251985454559326172e+01
1.389904618263244629e+00,1.023193740844726562e+01
2.518236637115478516e+00,1.026215553283691406e+01
4.634342193603515625e+00,1.026912689208984375e+01
3.347297430038452148e+00,7.691867351531982422e+00
6.945846080780029297e+00,9.393166542053222656e+00
4.735265254974365234e+00,8.083530426025390625e+00
3.406034469604492188e+00,7.637681007385253906e+00
3.861107110977172852e+00,1.094123744964599609e+01
2.102513313293457031e+00,1.329066753387451172e+01
3.636799335479736328e+00,1.375110912322998047e+01
5.361371040344238281e+00,8.727022171020507812e+00
3.422535896301269531e+00,7.648558139801025391e+00
2.098793268203735352e+00,1.145141029357910156e+01
1.812666535377502441e+00,1.044475460052490234e+01
2.846481323242187500e+00,1.329962253570556641e+01
5.615756034851074219e+00,8.723216056823730469e+00
3.749251365661621094e+00,7.630352020263671875e+00
4.963574409484863281e+00,1.097922897338867188e+01
4.483349323272705078e+00,7.862225055694580078e+00
2.525539875030517578e+00,9.953577041625976562e+00
4.602411270141601562e+00,8.531964302062988281e+00
2.101183891296386719e+00,1.329022979736328125e+01
4.703665256500244141e+00,9.627053260803222656e+00
3.782538652420043945e+00,1.093417072296142578e+01
3.736343860626220703e+00,1.016569709777832031e+01
6.303160190582275391e+00,9.624444007873535156e+00
5.550434112548828125e+00,9.571514129638671875e+00
3.233518362045288086e+00,1.328095912933349609e+01
4.890439033508300781e+00,9.907393455505371094e+00
3.360084533691406250e+00,7.716641426086425781e+00
3.712475776672363281e+00,8.515920639038085938e+00
4.532245159149169922e+00,8.232058525085449219e+00
1.818122148513793945e+00,9.778752326965332031e+00
2.924778461456298828e+00,1.329030990600585938e+01
1.991146326065063477e+00,1.307925128936767578e+01
1.889269590377807617e+00,9.899087905883789062e+00
3.438481807708740234e+00,9.305636405944824219e+00
5.850548267364501953e+00,1.071499729156494141e+01
2.100425720214843750e+00,1.142092514038085938e+01
3.159989118576049805e+00,1.279111289978027344e+01
7.772107601165771484e+00,1.030123329162597656e+01
5.091695785522460938e+00,1.077553176879882812e+01
6.036291599273681641e+00,1.066884803771972656e+01
5.346090793609619141e+00,7.701772212982177734e+00
6.743845939636230469e+00,8.760414123535156250e+00
5.133240222930908203e+00,9.121750831604003906e+00
6.289095401763916016e+00,9.111076354980468750e+00
3.593342304229736328e+00,1.075981807708740234e+01
2.800760746002197266e+00,1.318660068511962891e+01
5.787569046020507812e+00,9.620184898376464844e+00
6.955043315887451172e+00,9.139323234558105469e+00
4.499020576477050781e+00,9.899666786193847656e+00
2.000239133834838867e+00,1.046636486053466797e+01
2.122695684432983398e+00,1.327261638641357422e+01
3.635520219802856445e+00,8.961725234985351562e+00
6.743161678314208984e+00,8.788067817687988281e+00
6.406508445739746094e+00,9.292047500610351562e+00
6.000584602355957031e+00,1.067875289916992188e+01
7.630046844482421875e+00,1.042611789703369141e+01
5.980338096618652344e+00,1.067207050323486328e+01
3.037877321243286133e+00,8.825504302978515625e+00
4.642788887023925781e+00,1.059672546386718750e+01
5.550334930419921875e+00,1.046157932281494141e+01
3.292955636978149414e+00,9.926264762878417969e+00
5.731984138488769531e+00,8.184149742126464844e+00
2.515574693679809570e+00,1.251028537750244141e+01
3.206305265426635742e+00,1.058240318298339844e+01
3.553374767303466797e+00,8.220874786376953125e+00
3.455826044082641602e+00,8.877992630004882812e+00
4.127740383148193359e+00,8.173035621643066406e+00
4.843197822570800781e+00,7.925430297851562500e+00
1.500152349472045898e+00,1.094852161407470703e+01
2.445520162582397461e+00,1.119646453857421875e+01
6.437366962432861328e+00,9.195177078247070312e+00
4.590343475341796875e+00,1.076039409637451172e+01
4.165057182312011719e+00,8.288079261779785156e+00
2.548057794570922852e+00,1.271904659271240234e+01
3.369886398315429688e+00,1.341666698455810547e+01
1.539428234100341797e+00,1.129988002777099609e+01
4.603070735931396484e+00,7.654306888580322266e+00
7.465302467346191406e+00,9.955968856811523438e+00
6.755763053894042969e+00,9.397593498229980469e+00
3.394211053848266602e+00,8.403605461120605469e+00
4.485702991485595703e+00,8.291762351989746094e+00
2.343919277191162109e+00,1.106148815155029297e+01
4.729057788848876953e+00,1.091794586181640625e+01
3.187428236007690430e+00,7.437506198883056641e+00
3.119392633438110352e+00,1.025451278686523438e+01
5.384876251220703125e+00,8.300220489501953125e+00
4.326962947845458984e+00,7.422322273254394531e+00
5.167901039123535156e+00,9.969281196594238281e+00
1.898360967636108398e+00,1.193227958679199219e+01
2.427361011505126953e+00,8.137304306030273438e+00
1.474632620811462402e+00,1.192389583587646484e+01
1.102567672729492188e+00,1.039092350006103516e+01
1.273633360862731934e+00,1.079957294464111328e+01
2.373010158538818359e+00,1.142625427246093750e+01
6.174063682556152344e+00,9.589609146118164062e+00
1.692508459091186523e+00,1.032767677307128906e+01
2.576241016387939453e+00,9.962143898010253906e+00
1.329622507095336914e+00,1.018923568725585938e+01
2.425513744354248047e+00,1.264973258972167969e+01
7.667333126068115234e+00,9.616543769836425781e+00
3.542354106903076172e+00,1.073562622070312500e+01
2.591094017028808594e+00,1.320133590698242188e+01
2.141925334930419922e+00,1.006478023529052734e+01
3.892747640609741211e+00,8.020019531250000000e+00
1.821319103240966797e+00,1.208188343048095703e+01
4.608733654022216797e+00,1.047645282745361328e+01
3.642240524291992188e+00,1.376813983917236328e+01
4.743962287902832031e+00,9.780975341796875000e+00
6.923604011535644531e+00,9.347716331481933594e+00
4.878259181976318359e+00,8.325907707214355469e+00
1.750024557113647461e+00,1.052165889739990234e+01
7.873126029968261719e+00,1.009025287628173828e+01
1.989565491676330566e+00,9.837039947509765625e+00
3.343498468399047852e+00,9.621397018432617188e+00
3.787460803985595703e+00,8.278221130371093750e+00
6.693036556243896484e+00,1.058548927307128906e+01
7.965509414672851562e+00,9.916549682617187500e+00
4.674552440643310547e+00,1.054765987396240234e+01
1.751953244209289551e+00,1.185946083068847656e+01
2.598561048507690430e+00,1.322463130950927734e+01
4.342673778533935547e+00,7.006948471069335938e+00
5.949249267578125000e+00,1.058482742309570312e+01
5.961840152740478516e+00,8.620387077331542969e+00
5.953921318054199219e+00,1.062324714660644531e+01
2.185220003128051758e+00,1.098659133911132812e+01
4.481505393981933594e+00,7.038393020629882812e+00
4.853127956390380859e+00,7.934057235717773438e+00
2.141589879989624023e+00,1.148013973236083984e+01
1.181810617446899414e+00,1.014735698699951172e+01
7.064258098602294922e+00,9.547967910766601562e+00
2.655500411987304688e+00,8.766077041625976562e+00
3.674778223037719727e+00,1.307324218750000000e+01
4.526255130767822266e+00,7.906599044799804688e+00
3.471699476242065430e+00,1.392652702331542969e+01
4.419186592102050781e+00,7.021875858306884766e+00
3.750378131866455078e+00,8.797131538391113281e+00
2.017347812652587891e+00,1.053340053558349609e+01
2.441671848297119141e+00,1.309963607788085938e+01
2.082044839859008789e+00,1.285490322113037109e+01
3.088109731674194336e+00,9.068769454956054688e+00
6.035151481628417969e+00,9.552386283874511719e+00
6.108029365539550781e+00,8.740682601928710938e+00
2.313236713409423828e+00,1.310073852539062500e+01
7.658353805541992188e+00,9.998777389526367188e+00
2.310836791992187500e+00,1.094014263153076172e+01
3.594778776168823242e+00,8.375409126281738281e+00
5.924686431884765625e+00,1.053043174743652344e+01
1.675667047500610352e+00,9.940168380737304688e+00
2.717176437377929688e+00,8.512920379638671875e+00
7.765630722045898438e+00,1.030561256408691406e+01
7.562612056732177734e+00,9.318993568420410156e+00
2.988143444061279297e+00,1.344154262542724609e+01
2.459900617599487305e+00,1.329483509063720703e+01
3.972856998443603516e+00,1.035237407684326172e+01
3.351290225982666016e+00,7.990895271301269531e+00
6.205855846405029297e+00,8.700425148010253906e+00
1.891380906105041504e+00,1.086951351165771484e+01
2.062912940979003906e+00,1.285126590728759766e+01
2.608621120452880859e+00,1.289900970458984375e+01
3.044664621353149414e+00,7.381356239318847656e+00
3.583590269088745117e+00,9.272474288940429688e+00
6.406355381011962891e+00,9.898215293884277344e+00
5.264983177185058594e+00,9.858105659484863281e+00
3.775336742401123047e+00,7.646238327026367188e+00
6.535911083221435547e+00,9.519720077514648438e+00
1.844373822212219238e+00,1.256944465637207031e+01
2.366492509841918945e+00,8.146584510803222656e+00
3.438400745391845703e+00,1.015150260925292969e+01
2.799458742141723633e+00,1.299962329864501953e+01
7.673667907714843750e+00,1.036739349365234375e+01
1.404277443885803223e+00,1.067986679077148438e+01
2.515270709991455078e+00,1.270641231536865234e+01
3.627214431762695312e+00,1.092718315124511719e+01
4.247807025909423828e+00,7.909658908843994141e+00
5.331791400909423828e+00,9.108074188232421875e+00
1.998219728469848633e+00,1.158595943450927734e+01
2.067965269088745117e+00,1.062455272674560547e+01
4.861190795898437500e+00,7.317047595977783203e+00
2.644972324371337891e+00,8.308127403259277344e+00
1.019874930381774902e+00,1.043785285949707031e+01
4.034626960754394531e+00,8.653865814208984375e+00
7.698495864868164062e+00,9.746075630187988281e+00
3.488175630569458008e+00,9.194817543029785156e+00
2.705178737640380859e+00,1.050715351104736328e+01
1.602588415145874023e+00,1.042363739013671875e+01
3.085202217102050781e+00,1.066652011871337891e+01
4.323814868927001953e+00,8.206171035766601562e+00
2.413429498672485352e+00,1.238354587554931641e+01
2.271543979644775391e+00,1.250657749176025391e+01
2.950494289398193359e+00,8.742526054382324219e+00
1.965685009956359863e+00,1.062560653686523438e+01
2.692312002182006836e+00,8.346622467041015625e+00
5.615481853485107422e+00,8.177986145019531250e+00
1.036827325820922852e+00,1.026231384277343750e+01
1.247133612632751465e+00,1.081698894500732422e+01
1.528443813323974609e+00,1.218807315826416016e+01
2.893774509429931641e+00,1.326784420013427734e+01
1.459058642387390137e+00,1.022853660583496094e+01
6.009931564331054688e+00,1.059616279602050781e+01
2.376410245895385742e+00,1.307739448547363281e+01
5.240179061889648438e+00,7.823134899139404297e+00
2.262829542160034180e+00,1.119988250732421875e+01
3.542953014373779297e+00,1.391620254516601562e+01
2.887551784515380859e+00,8.641665458679199219e+00
2.329112052917480469e+00,1.243842601776123047e+01
2.343503236770629883e+00,1.010084247589111328e+01
1.859088897705078125e+00,1.172818565368652344e+01
4.315305709838867188e+00,8.221344947814941406e+00
1.675574660301208496e+00,1.110849189758300781e+01
2.852383852005004883e+00,1.326995277404785156e+01
2.513569831848144531e+00,1.317686271667480469e+01
2.089673995971679688e+00,1.091687583923339844e+01
3.636698484420776367e+00,7.403044223785400391e+00
1.835422635078430176e+00,9.766448020935058594e+00
1.350237369537353516e+00,1.119045639038085938e+01
7.622130870819091797e+00,1.034848976135253906e+01
2.616420269012451172e+00,1.293289852142333984e+01
4.250454425811767578e+00,7.764727592468261719e+00
5.219727039337158203e+00,9.741847038269042969e+00
5.788176059722900391e+00,1.049811840057373047e+01
2.931862831115722656e+00,1.088241004943847656e+01
2.291430711746215820e+00,1.205373287200927734e+01
6.787874698638916016e+00,9.346564292907714844e+00
3.623805284500122070e+00,7.307281494140625000e+00
5.468039989471435547e+00,8.707529067993164062e+00
3.458696365356445312e+00,7.907370567321777344e+00
3.333667755126953125e+00,1.260034656524658203e+01
4.072864532470703125e+00,1.078532981872558594e+01
2.285603523254394531e+00,1.118796253204345703e+01
2.851872205734252930e+00,8.944087982177734375e+00
2.579999446868896484e+00,8.665634155273437500e+00
6.225387096405029297e+00,9.848464012145996094e+00
3.460462093353271484e+00,1.350106430053710938e+01
5.401305675506591797e+00,1.057821655273437500e+01
2.595534324645996094e+00,1.259235000610351562e+01
5.205085754394531250e+00,7.486935138702392578e+00
3.369174242019653320e+00,1.319758892059326172e+01
4.217698097229003906e+00,8.159811973571777344e+00
3.741298198699951172e+00,1.304196262359619141e+01
4.716512680053710938e+00,9.305045127868652344e+00
2.978762865066528320e+00,8.794160842895507812e+00
3.503267526626586914e+00,1.056966495513916016e+01
1.939975380897521973e+00,9.678703308105468750e+00
2.779537916183471680e+00,1.291443729400634766e+01
6.271903991699218750e+00,9.632465362548828125e+00
2.133051872253417969e+00,1.103269672393798828e+01
5.856888771057128906e+00,1.073288154602050781e+01
4.253060340881347656e+00,7.558158397674560547e+00
1.977770328521728516e+00,1.220357608795166016e+01
4.072629451751708984e+00,9.843935012817382812e+00
4.696443557739257812e+00,7.928798198699951172e+00
6.768848896026611328e+00,8.896981239318847656e+00
4.353896141052246094e+00,7.755016803741455078e+00
3.090790510177612305e+00,1.068266391754150391e+01
3.438184976577758789e+00,1.389029884338378906e+01
2.309365749359130859e+00,8.732254028320312500e+00
2.377589941024780273e+00,1.266897487640380859e+01
4.209084510803222656e+00,8.606750488281250000e+00
2.363449573516845703e+00,1.089935684204101562e+01
5.595639228820800781e+00,9.608508110046386719e+00
4.637487411499023438e+00,9.796941757202148438e+00
7.111160159111022949e-01,1.157927608489990234e+01
1.861531376838684082e+00,1.181580543518066406e+01
2.680461406707763672e+00,1.327449321746826172e+01
3.761339902877807617e+00,8.869831085205078125e+00
1.867365956306457520e+00,1.218823623657226562e+01
4.221191883087158203e+00,9.576655387878417969e+00
3.896114587783813477e+00,8.815777778625488281e+00
1.573324203491210938e+00,1.150002098083496094e+01
5.256105422973632812e+00,9.648219108581542969e+00
3.846715450286865234e+00,7.866297721862792969e+00
3.047791719436645508e+00,1.274587345123291016e+01
3.037686347961425781e+00,9.020781517028808594e+00
3.773403167724609375e+00,8.386795997619628906e+00
2.481541872024536133e+00,1.291931247711181641e+01
3.503534793853759766e+00,7.537866592407226562e+00
2.104720354080200195e+00,1.155791664123535156e+01
3.602571487426757812e+00,7.843707084655761719e+00
3.542092800140380859e+00,7.645257472991943359e+00
2.711989879608154297e+00,1.036559104919433594e+01
4.101514816284179688e+00,7.990246295928955078e+00
3.488478899002075195e+00,1.056347846984863281e+01
5.391784191131591797e+00,8.717468261718750000e+00
4.297983169555664062e+00,1.009567260742187500e+01
1.803923606872558594e+00,1.068711566925048828e+01
5.731623649597167969e+00,8.295407295227050781e+00
1.175360679626464844e+00,1.043723678588867188e+01
7.440088272094726562e+00,9.836047172546386719e+00
1.499475479125976562e+00,1.105389785766601562e+01
